case_id,message_id,user_id,direction,text,pais_usuario,channel,ts,category,subcategory,sentiment,urgency,confidence,is_fraud,suggested_response,reasoning
CASE-185,MSG-556,USR-119,INBOUND,Quiero donar mis vueltas de las compras a una ONG. ¿Se puede?,Chile,No especificado,2026-05-06T04:47:12.773230+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,POSITIVO,BAJA,0.85,False,,"El usuario consulta de manera informativa y positiva sobre una funcionalidad potencial de donación de vueltas a ONGs, sin indicios de fraude o problema técnico."
CASE-186,MSG-557,USR-814,INBOUND,O atendimento pelo WhatsApp foi muito grosseiro hoje cedo.,Brasil,No especificado,2026-05-06T04:47:14.625063+00:00,RECLAMO_QUEJA,MALA_ATENCION,NEGATIVO,MEDIA,0.85,False,,"El usuario se queja explícitamente de una mala atención recibida por WhatsApp, lo que corresponde a la categoría de RECLAMO_QUEJA con subcategoría MALA_ATENCION."
CASE-187,MSG-558,USR-333,INBOUND,¿Global66 sirve para pagar impuestos en Argentina desde Chile?,Argentina,No especificado,2026-05-06T04:47:19.043150+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre las capacidades de la plataforma Global66 para pagar impuestos en Argentina desde Chile, sin indicios de fraude o incidentes de seguridad."
CASE-188,MSG-559,USR-217,INBOUND,Alguien intentó entrar a mi cuenta desde un dispositivo nuevo.,México,No especificado,2026-05-06T04:47:22.805237+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"🔒 **ALERTA DE SEGURIDAD** 🔒  Hemos detectado tu reporte de un intento de acceso no autorizado a tu cuenta. Por tu seguridad, hemos bloqueado temporalmente tu cuenta para proteger tus fondos.  **Pasos inmediatos que debes seguir:** 1. **No compartas tu contraseña ni código OTP** con nadie, ni siquiera con nuestro equipo 2. **Cambia tu contraseña** lo antes posible desde un dispositivo seguro 3. **Revisa tu correo electrónico** registrado en Global66 para instrucciones adicionales 4. **No autorices accesos** desde dispositivos desconocidos  **Nuestro equipo de seguridad se pondrá en contacto contigo en las próximas horas** para verificar tu identidad y completar la reactivación de tu cuenta.  En caso de urgencia, responde este mensaje o contáctanos directamente. Tu seguridad es nuestra prioridad.  ¡Gracias por alertarnos rápidamente! 🛡️","El usuario reporta un intento de acceso no autorizado a su cuenta desde un dispositivo desconocido, indicando un incidente de seguridad activo que requiere intervención inmediata."
CASE-189,MSG-560,USR-447,INBOUND,"Amo la cuenta multimoneda, me salvó en mi viaje por Europa.",Chile,No especificado,2026-05-06T04:47:27.160241+00:00,PRODUCTO_INFO,CUENTA_MULTIMONEDA,POSITIVO,BAJA,0.9,False,,"El usuario expresa satisfacción con la funcionalidad de cuenta multimoneda de Global66, sin indicar ningún problema o necesidad de soporte urgente."
CASE-190,MSG-561,USR-552,INBOUND,Mi transferencia a Venezuela rebotó. ¿Dónde está mi dinero?,Venezuela,No especificado,2026-05-06T04:47:29.023324+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta una transferencia rechazada (rebotó) hacia Venezuela y solicita información sobre el paradero de sus fondos, correspondiendo a un caso de envío rechazado con urgencia alta."
CASE-191,MSG-562,USR-113,INBOUND,¿Puedo pedir una tarjeta adicional para mi esposa?,Chile,No especificado,2026-05-06T04:47:33.820521+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre cómo solicitar una tarjeta adicional para su esposa, lo cual es una pregunta sobre funcionalidades de la tarjeta de Global66."
CASE-192,MSG-563,USR-335,INBOUND,The app is not compatible with Android 9. Please update.,Perú,No especificado,2026-05-06T04:47:36.362221+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEUTRAL,MEDIA,0.92,False,,"El usuario reporta un problema de compatibilidad de la app con Android 9, solicita actualización de la aplicación móvil."
CASE-193,MSG-564,USR-222,INBOUND,Quiero denunciar una estafa de alguien que se hace pasar por ustedes.,México,No especificado,2026-05-06T04:47:40.400814+00:00,SEGURIDAD_FRAUDE,PHISHING_ESTAFA,NEGATIVO,ALTA,0.85,False,,"El usuario reporta a terceros que se hacen pasar por Global66 para estafar, no un incidente activo en su propia cuenta."
CASE-194,MSG-565,USR-813,INBOUND,Como faço para aumentar meu limite mensal de envios?,Brasil,No especificado,2026-05-06T04:47:42.665003+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,MEDIA,0.85,False,,"Usuario realiza una consulta informativa sobre cómo aumentar su límite mensual de envios, sin indicios de problemas técnicos o fraudulentos."
CASE-195,MSG-566,USR-444,INBOUND,¡Increíble atención de soporte! Me resolvieron el problema en 1 minuto.,Chile,No especificado,2026-05-06T04:47:47.745711+00:00,DESCONOCIDO,DESCONOCIDO,POSITIVO,BAJA,0.3,False,,"El usuario expresa satisfacción con la atención recibida, pero no proporciona detalles sobre qué problema específico fue resuelto, imposibilitando una clasificación precisa."
CASE-196,MSG-567,USR-122,INBOUND,Mi envío a USA fue rechazado por el banco receptor. ¿Qué hago?,Chile,No especificado,2026-05-06T04:47:49.777129+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta un rechazo de transferencia internacional hacia USA por parte del banco receptor, lo que corresponde claramente a ENVIO_RECHAZADO dentro de TRANSFERENCIAS_ENVIOS. Sin evidencia de fraude, se requiere investigación del motivo del rechazo y posible devolución de fondos."
CASE-197,MSG-568,USR-336,INBOUND,Solicito un certificado de titularidad de cuenta para mi empresa.,Perú,No especificado,2026-05-06T04:47:54.972633+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.92,False,,"El usuario solicita un certificado de titularidad de cuenta para su empresa, lo que corresponde a una consulta informativa sobre documentación y comprobantes de Global66."
CASE-198,MSG-569,USR-218,INBOUND,¿Por qué me cobran comisión por retirar en cajeros en México?,México,No especificado,2026-05-06T04:47:56.852345+00:00,COBROS_COMISIONES,COMISION_INESPERADA,NEUTRAL,MEDIA,0.95,False,,"El usuario consulta sobre comisiones en retiros en cajeros, lo que corresponde a una consulta sobre cobros inesperados o no comprendidos."
CASE-199,MSG-570,USR-111,INBOUND,"URGENTE: Mi tarjeta fue clonada, hay compras de Amazon que no hice.",Chile,No especificado,2026-05-06T04:48:02.241008+00:00,SEGURIDAD_FRAUDE,CLONACION_TARJETA,NEGATIVO,CRITICA,0.95,True,,"El usuario reporta clonación de tarjeta con transacciones fraudulentas no autorizadas en Amazon, lo que constituye un incidente de seguridad activo que requiere intervención inmediata."
CASE-200,MSG-571,USR-558,INBOUND,App is great but the calculator is sometimes slow to update rates.,Colombia,No especificado,2026-05-06T04:48:07.172658+00:00,APP_PLATAFORMA,RENDIMIENTO_LENTO,POSITIVO,BAJA,0.92,False,,"El usuario reporta un problema de rendimiento lento en la funcionalidad de calculadora de tasas de cambio en la aplicación, aunque expresa satisfacción general con la plataforma."
CASE-201,MSG-572,USR-819,INBOUND,Muito seguro e rápido. O melhor app de finanças hoje.,Brasil,No especificado,2026-05-06T04:48:09.136413+00:00,PRODUCTO_INFO,INFO_SERVICIOS,POSITIVO,BAJA,0.7,False,,"El usuario expresa una opinión positiva sobre la app de Global66, resaltando seguridad y rapidez, sin indicar un problema específico que requiera soporte."
CASE-202,MSG-573,USR-441,INBOUND,¿Puedo enviar dinero a una cuenta de ahorros en Japón?,Chile,No especificado,2026-05-06T04:48:17.732641+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.92,False,,"El usuario realiza una consulta informativa sobre la disponibilidad de envíos internacionales a Japón, sin indicios de fraude o problemas técnicos."
CASE-203,MSG-574,USR-121,INBOUND,"Me urge cambiar mi clave, creo que alguien la vio en el bus.",Perú,No especificado,2026-05-06T04:48:19.416355+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"🚨 **ALERTA DE SEGURIDAD** 🚨  Entendemos tu preocupación. Hemos bloqueado tu cuenta de manera preventiva para proteger tus fondos.  **Acciones INMEDIATAS que debes tomar:** 1. ✋ **NO compartas tu OTP** (código de 6 dígitos) con nadie, ni siquiera con Global66 2. 🔐 Cuando recuperes acceso, **cambia tu contraseña inmediatamente** por una nueva, fuerte y única 3. 📵 Si recibiste mensajes sospechosos o notaste movimientos extraños, avísanos ahora  **¿Qué sigue?** Nuestro equipo de Seguridad te contactará en las próximas horas por teléfono registrado para verificar tu identidad y reactivar tu cuenta.  Mientras tanto, **tu dinero está protegido**. No te preocupes.  ¿Necesitas ayuda adicional?","El usuario reporta que su contraseña pudo haber sido comprometida en situación de riesgo (bus público), indicando potencial acceso no autorizado a su cuenta."
CASE-204,MSG-575,USR-214,INBOUND,"No me deja subir la foto de mi cédula, se queda cargando.",México,No especificado,2026-05-06T04:48:23.867863+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta un problema técnico en la carga de documentos de identidad en la plataforma, típico de errores en la aplicación móvil o web."
CASE-205,MSG-576,USR-337,INBOUND,"Gracias por la tarjeta de madera, se siente muy exclusiva.",Chile,No especificado,2026-05-06T04:48:25.772711+00:00,PRODUCTO_INFO,INFO_SERVICIOS,POSITIVO,BAJA,0.85,False,,"El usuario expresa satisfacción con la tarjeta de madera recibida, lo que constituye un comentario positivo sobre un producto de Global66."
CASE-206,MSG-577,USR-553,INBOUND,Mi transferencia de 1000 USD está en 'Análisis' hace 24 horas.,Colombia,No especificado,2026-05-06T04:48:27.471420+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_PENDIENTE,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta una transferencia internacional de 1000 USD en estado de análisis desde hace 24 horas, indicando un envío pendiente sin evidencia de fraude."
CASE-207,MSG-578,USR-112,INBOUND,Quiero cerrar mi cuenta por motivos personales. Gracias.,Chile,No especificado,2026-05-06T04:48:29.331534+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEUTRAL,MEDIA,0.95,False,,"El usuario solicita explícitamente cerrar su cuenta de Global66 por motivos personales, sin indicios de fraude o seguridad comprometida."
CASE-208,MSG-579,USR-330,INBOUND,Alguien intentó comprar en Shein con mi tarjeta. ¡Bloquéenla!,Perú,No especificado,2026-05-06T04:48:34.367497+00:00,SEGURIDAD_FRAUDE,TRANSACCION_NO_RECONOCIDA,NEGATIVO,CRITICA,0.95,True,"Entendemos tu preocupación y actuamos de inmediato. Por tu seguridad, hemos bloqueado tu tarjeta de Global66 para evitar más transacciones no autorizadas.   🔒 **Pasos inmediatos que debes seguir:** 1. **No compartas tu OTP (código de verificación)** con nadie, ni siquiera con nuestro equipo 2. **Cambia tu contraseña de Global66** desde una conexión segura 3. **Revisa el historial completo** de tu cuenta en busca de otras transacciones sospechosas 4. **Nuestro equipo de seguridad se contactará contigo en las próximas horas** con detalles de la investigación  Si hay cargos en tu cuenta, trabajaremos para revertirlos. Tu seguridad es nuestra prioridad. ¿Hay algo más que debas reportar?","El usuario reporta un intento de compra no autorizado en su tarjeta, indicando uso fraudulento activo que requiere bloqueo inmediato de la tarjeta."
CASE-209,MSG-580,USR-220,INBOUND,"¡Manden saludos al equipo de soporte, son los mejores!",México,No especificado,2026-05-06T04:48:38.626857+00:00,DESCONOCIDO,DESCONOCIDO,POSITIVO,BAJA,0.3,False,,"El usuario envía un mensaje de felicitación y reconocimiento positivo al equipo de soporte, sin reportar problema, solicitud o incidente alguno."
CASE-210,MSG-581,USR-812,INBOUND,O app fechou sozinho enquanto eu fazia um PIX.,Brasil,No especificado,2026-05-06T04:48:40.461547+00:00,APP_PLATAFORMA,ERROR_TECNICO,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta un cierre inesperado de la aplicación durante una transacción PIX, indicando un problema técnico de rendimiento o estabilidad de la app."
CASE-211,MSG-582,USR-100,INBOUND,Mi abuela falleció y tenía saldo en Global. ¿Qué trámites hago?,Chile,No especificado,2026-05-06T04:48:45.577263+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEUTRAL,MEDIA,0.85,False,,"El usuario consulta sobre trámites para acceder al saldo de una cuenta tras fallecimiento del titular, lo que corresponde a un proceso de cierre/sucesión de cuenta."
CASE-212,MSG-583,USR-449,INBOUND,The dark mode is still not available on iPad. Why?,USA,No especificado,2026-05-06T04:48:47.623565+00:00,APP_PLATAFORMA,FUNCION_NO_DISPONIBLE,NEUTRAL,BAJA,0.95,False,,"El usuario reporta que la funcionalidad de modo oscuro no está disponible en iPad, lo cual es un problema técnico de disponibilidad de funciones en la plataforma."
CASE-213,MSG-584,USR-224,INBOUND,Me cobraron doble una suscripción de Netflix este mes.,México,No especificado,2026-05-06T04:48:52.540077+00:00,COBROS_COMISIONES,COBRO_DUPLICADO,NEGATIVO,MEDIA,0.95,False,,"El usuario reporta un cargo duplicado de suscripción a Netflix, clasificándose como un problema de cobro duplicado que requiere revisión y posible reembolso."
CASE-214,MSG-585,USR-554,INBOUND,¿Puedo usar la tarjeta en el transporte público de Londres?,Reino Unido,No especificado,2026-05-06T04:48:55.837787+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,NEUTRAL,BAJA,0.85,False,,"El usuario realiza una consulta informativa sobre la funcionalidad de la tarjeta de Global66 para su uso en transporte público, sin indicadores de fraude o problemas técnicos."
CASE-215,MSG-586,USR-124,INBOUND,Solicito un historial de mis movimientos en formato Excel.,Chile,No especificado,2026-05-06T04:48:57.589921+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.85,False,,"El usuario solicita acceso a su historial de movimientos en formato específico (Excel), una consulta informativa sobre documentación y comprobantes de sus transacciones."
CASE-216,MSG-587,USR-338,INBOUND,La tasa de cambio en la web es distinta a la de la app.,Perú,No especificado,2026-05-06T04:49:05.037232+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta una discrepancia entre las tasas de cambio mostradas en la web versus la app, lo que corresponde a una consulta sobre tipo de cambio dentro de la categoría COBROS_COMISIONES."
CASE-217,MSG-588,USR-219,INBOUND,URGENTE: Me clonaron la tarjeta en Viña del Mar. Bloqueo total.,Chile,No especificado,2026-05-06T04:49:06.875907+00:00,SEGURIDAD_FRAUDE,CLONACION_TARJETA,NEGATIVO,CRITICA,0.95,True,"¡ALERTA CRÍTICA DE SEGURIDAD!  Tu cuenta ha sido bloqueada inmediatamente por protección. Hemos detectado actividad de clonación de tarjeta.  **ACCIONES INMEDIATAS QUE DEBES TOMAR:** 1. **NO compartas tu OTP (código de 6 dígitos)** con nadie, ni siquiera con nuestro equipo. 2. **Cambia tu contraseña** inmediatamente desde otro dispositivo. 3. **No intentes usar tu tarjeta** - está bloqueada de forma segura. 4. **Guarda este caso** como referencia.  **NUESTRO EQUIPO:** Nuestro equipo de Seguridad y Fraude se contactará contigo en las próximas **2 horas** al teléfono registrado en tu perfil con instrucciones para reactivación segura y reposición de tarjeta.  **En caso de emergencia:** Responde a este mensaje o llama a nuestro centro de seguridad.  Estamos contigo. Tu dinero está protegido.","El usuario reporta clonación de tarjeta y bloqueo total de cuenta, indicando un incidente activo de seguridad que requiere acción inmediata."
CASE-218,MSG-589,USR-815,INBOUND,O suporte pelo chat demora mais de uma hora para responder.,Brasil,No especificado,2026-05-06T04:49:11.600730+00:00,RECLAMO_QUEJA,MALA_ATENCION,NEGATIVO,MEDIA,0.85,False,,"El usuario reclama sobre el tiempo de respuesta del soporte por chat, lo que constituye una queja formal sobre la calidad de la atención al cliente."
CASE-219,MSG-590,USR-126,INBOUND,Missing currency converter widget on my Android home screen.,México,No especificado,2026-05-06T04:49:13.415453+00:00,APP_PLATAFORMA,FUNCION_NO_DISPONIBLE,NEUTRAL,BAJA,0.92,False,,Usuario reporta que falta el widget convertidor de divisas en su pantalla de inicio de Android; se trata de un problema técnico de funcionalidad no disponible en la plataforma móvil.
CASE-220,MSG-591,USR-443,INBOUND,¿Por qué me piden mi declaración de renta si mando poco dinero?,Chile,No especificado,2026-05-06T04:49:17.766225+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEUTRAL,MEDIA,0.85,False,,"El usuario cuestiona un requerimiento de documentación (declaración de renta) en el contexto de verificación de identidad y cumplimiento normativo, típico de procesos KYC de fintech."
